LSOA11CD,Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13
E01002054,-0.99917719,-0.018338804,0.033607128,-0.810867661,-0.326214829,-0.187375485,-0.779843505,-0.342900811,-0.731113119,0.022001583,-0.025260715,-0.041982154,-0.557820676
E01002055,-0.999073428,-0.174537289,-0.202161012,-0.661182681,-0.187106097,-0.486532545,-0.787401625,-0.235262345,-0.66919876,-0.112830145,-0.018208915,-0.20450678,-0.300443685
E01002052,-0.998708298,-0.291719827,-0.136215337,-0.691567671,-0.237070903,-0.386682402,-0.666309162,0.051416406,-0.638318287,-0.348978155,0.084791723,-0.272871714,-0.284099964
E01002053,-0.99909059,-0.067484259,-0.035334631,-0.791950208,-0.442453861,-0.432986998,-0.90382991,-0.168591962,-0.649792525,-0.027859492,-0.192554141,-0.158304049,-0.410442682
E01002050,-0.999013535,-0.295423314,-0.17678504,-0.660872026,-0.148537275,-0.451956979,-0.866691775,-0.205471424,-0.666836427,-0.094952964,-0.035570032,-0.174618791,-0.362858645
E01002051,-0.999283003,0.083341867,-0.09310026,-0.807612917,-0.215243869,-0.438946188,-0.807964484,-0.20111829,-0.689499674,0.019915139,-0.079097867,-0.26159535,-0.476679908
E01002058,-0.999228462,0.279363224,-0.262269156,-0.656210397,-0.314650349,-0.553979218,-0.597461457,0.037634455,-0.648137873,-0.283334071,-0.170265698,-0.172404639,-0.364786825
E01002059,-0.999211224,0.097217985,-0.458051534,-0.661247339,-0.595111884,-0.61612488,-0.80269652,-0.114823621,-0.657037794,-0.110416437,-0.226700696,-0.259848095,-0.311296385
E01001997,-0.999435454,0.348438664,-0.620048282,-0.573594484,-0.369878562,-0.822048064,-0.649133963,-0.278752448,-0.656649426,0.044734982,-0.050286807,-0.568202831,-0.622458997
E01001996,-0.999142372,0.048088846,-0.60096795,-0.542603324,-0.471994471,-0.600660937,-0.717553381,-0.22397805,-0.663535342,-0.094382378,-0.153150272,-0.120597413,-0.321423043
E01001995,-0.998878314,-0.106340825,-0.293879162,-0.701676103,-0.479094003,-0.535118956,-0.689553489,0.052465256,-0.635982265,-0.24504771,-0.08106897,-0.179953497,-0.322477885
E01001994,-0.999068159,0.097118859,-0.651367044,-0.488574977,-0.247599051,-0.46020385,-0.7419202,-0.145474082,-0.640314077,-0.034566873,-0.136893023,-0.218440196,-0.362659554
E01001993,-0.99910983,0.013649215,-0.705402096,-0.497070182,-0.472789905,-0.576891774,-0.916105314,-0.200035183,-0.648071692,-0.14297387,-0.136416688,0.052367219,-0.343911625
E01001992,-0.998977338,-0.001129303,-0.715085299,-0.459925904,-0.380448375,-0.490866996,-0.775293531,-0.128750834,-0.637607953,-0.086544677,-0.111256316,-0.05016013,-0.343235159
E01001991,-0.986107993,0.228513887,-0.58974722,-0.581471972,-0.505299791,-0.735483561,-0.838019162,-0.18526686,-0.592327196,-0.077904241,-0.211970276,-0.156207514,-0.396947127
E01001990,-0.999423169,0.515595418,-0.556473568,-0.619037364,-0.330179141,-0.961235686,-0.55084448,-0.171676575,-0.601007906,0.006931387,0.017519166,-1,-0.89274162
E01001999,-0.999482714,0.310679755,-0.365433641,-0.649302637,-0.140920277,-0.640204406,-0.740438406,-0.32670015,-0.653318468,0.045764041,-0.11060772,-0.543517733,-0.592438294
E01001998,-0.999297488,0.27650992,-0.428819433,-0.592343593,-0.21945066,-0.603826506,-0.672178781,-0.267913595,-0.610419837,-0.035757342,-0.258763786,-0.112480398,-0.36749829
E01002036,-0.968330093,-0.275854506,0.028832147,-0.83573362,-0.42250976,-0.340335865,-0.874556808,-0.174932671,-0.653477352,0.035959374,-0.155098003,-0.129910273,-0.395191039
E01002037,-0.802888876,-0.200720995,0.0306231,-0.834028327,-0.341509838,-0.364058133,-0.799512222,-0.241966245,-0.704868174,0.008267021,-0.080615409,-0.14479935,-0.40356767
E01002034,-0.998825117,-0.067681015,0.106204708,-0.883953603,-0.39795986,-0.238495641,-0.576674281,-0.198858237,-0.676389481,0.023270384,0.097775062,-0.24648691,-0.575479498
E01002032,-0.999213445,0.00377203,-0.120339782,-0.759028393,-0.304115057,-0.320900229,-0.75104773,-0.277008522,-0.716686164,-0.046936667,-0.155148563,-0.041380476,-0.434733479
E01002033,-0.999125514,-0.076430011,-0.087718851,-0.643604532,-0.253983455,-0.285131514,-0.761559866,-0.311510563,-0.69582221,0.003217757,-0.205313995,-0.170795078,-0.351130135
E01002030,-0.998789816,0.10425924,-0.266161819,-0.60534162,-0.33106722,-0.423680448,-0.67307315,-0.175162004,-0.520245224,-0.096547792,-0.203114175,-0.136535506,-0.391819064
E01002031,-0.999298131,0.215124173,-0.255725334,-0.63749318,-0.137102701,-0.54241878,-0.701806937,-0.22484101,-0.650279171,-0.02004989,-0.170096045,-0.223275853,-0.548244665
E01002038,-0.944563269,-0.020711333,0.052270932,-0.886291942,-0.326152008,-0.401499949,-0.690371203,-0.12522112,-0.599483837,-0.073400152,0.00789942,-0.40887792,-0.532083367
E01002039,-0.999074501,-0.232975546,0.183014357,-0.883758755,-0.474123582,-0.205258077,-0.89968711,-0.308916125,-0.748118661,0.0489153,0.036387877,0.04287798,-0.436358249
E01001966,-0.980089494,-0.099924941,-0.672585939,-0.498783988,-0.457311068,-0.569457881,-0.910763358,-0.137067213,-0.66173414,-0.152116096,-0.216132869,-0.106355497,-0.397349125
E01001967,-0.998980239,0.039884818,-0.618149623,-0.579255419,-0.550230466,-0.675574656,-0.850019118,-0.215069323,-0.556593644,-0.103577459,-0.334245627,-0.148636689,-0.319865556
E01001964,-0.999345121,0.126282762,-0.545500278,-0.60033086,-0.441034175,-0.741340404,-0.854141666,-0.15002631,-0.667361966,-0.085586912,-0.201194396,-0.266355288,-0.398135531
E01001965,-0.999357962,0.125083767,-0.599970407,-0.572030898,-0.516113868,-0.713047952,-0.890225414,-0.181585823,-0.665459928,-0.12562729,-0.177939087,-0.025076796,-0.30513695
E01001962,-0.999165656,-0.030329574,-0.482832647,-0.612203514,-0.472173403,-0.527400696,-0.794374795,-0.140664886,-0.678699094,-0.184483183,-0.168176805,-0.002210149,-0.362782472
E01001963,-0.998536835,-0.041512087,-0.614073008,-0.560106239,-0.495238737,-0.688324192,-0.855281015,-0.299129436,-0.423730618,-0.09482249,-0.269756359,-0.189789881,-0.399327122
E01001968,-0.99914387,0.192845569,-0.56256352,-0.61590765,-0.459766702,-0.730832565,-0.838232099,-0.210306436,-0.56171811,-0.027013573,-0.255683555,-0.173617829,-0.301375099
E01001969,-0.987465869,0.147720304,-0.296315955,-0.655685304,-0.28154385,-0.477645768,-0.765930459,-0.234754036,-0.675488221,-0.042420378,-0.144862485,-0.239977111,-0.389747274
E01002016,-0.999503615,0.187473766,-0.469360134,-0.653715435,-0.491956695,-0.690065861,-0.819543128,-0.144387525,-0.677330882,-0.102184117,-0.252399557,-0.388107031,-0.417713005
E01002097,-0.998662938,-0.21782354,0.024991794,-0.851898813,-0.384129983,-0.308421013,-0.810394561,-0.282196555,-0.552067032,0.111191991,-0.177782329,-0.165946317,-0.392572967
E01002017,-0.99926025,0.251968607,-0.43667896,-0.645119895,-0.466664358,-0.654692168,-0.799528824,-0.190863034,-0.593788801,-0.126791727,-0.188834696,-0.33592884,-0.386059482
E01002096,-0.99768461,-0.397585115,0.036359124,-0.777468087,-0.469989831,-0.371309568,-0.855763556,-0.348839559,-0.275186817,0.020980771,-0.21405275,-0.12713379,-0.348277373
E01002095,-0.998880244,-0.251689646,0.004323543,-0.759633467,-0.396337238,-0.286463514,-0.866943421,-0.195008971,-0.656911581,0.006736409,-0.070148665,-0.185036008,-0.370057771
E01002014,-0.986938383,0.287408765,-0.46428149,-0.61545089,-0.470438385,-0.672103423,-0.849909751,-0.252115862,-0.557785375,-0.062228542,-0.284776752,-0.333744205,-0.399915154
E01002094,-0.998929611,-0.345668363,-0.012643932,-0.779792365,-0.365229519,-0.286403583,-0.789391939,-0.198014986,-0.707076443,0.057728658,-0.125463693,-0.125454457,-0.371953464
E01002015,-0.999101658,0.005086819,-0.354981731,-0.669971021,-0.596552381,-0.53403108,-0.787534305,-0.205094326,-0.672350066,-0.088954705,-0.159347485,-0.093628784,-0.385538003
E01002093,-0.998937333,-0.262643937,-0.027628496,-0.761398095,-0.387042449,-0.288205517,-0.842854744,-0.236712736,-0.707849164,-0.056563104,-0.018834757,-0.155007322,-0.435223261
E01002013,-0.98238966,0.07590355,-0.61558388,-0.550265344,-0.524313275,-0.751768588,-0.882510185,-0.177166635,-0.66241374,-0.15231821,-0.155447734,-0.095676641,-0.336030556
E01002092,-0.984043321,-0.081764381,0.030386164,-0.824416532,-0.330352281,-0.281092586,-0.650372578,-0.071603729,-0.644149677,-0.078854728,0.022056288,-0.161802856,-0.317904336
E01002091,-0.966604731,-0.326123623,-0.010449583,-0.803047638,-0.325704822,-0.274605271,-0.798579135,-0.34564897,-0.452276033,-0.011002316,-0.129539488,-0.078917553,-0.383588636
E01002010,-0.998944881,0.011946492,-0.607957511,-0.5598771,-0.464661057,-0.413362811,-0.893430349,-0.144280362,-0.653661069,-0.073891303,-0.070446264,-0.057735998,-0.374191641
E01002011,-0.99900645,0.225099522,-0.569679558,-0.59731855,-0.378915178,-0.534815173,-0.712157566,-0.244627757,-0.589980289,-0.043068422,-0.129034154,-0.167821626,-0.424667001
E01002090,-0.998892564,-0.326929827,-0.071656575,-0.668375882,-0.341534017,-0.418259438,-0.728780004,-0.180578013,-0.685461791,-0.022546204,-0.157652185,-0.123258834,-0.355299601
E01002099,-0.986633197,-0.060413979,-0.006623138,-0.780168829,-0.343774556,-0.263910848,-0.732611406,-0.221857009,-0.708525729,0.011311164,-0.118733136,-0.024893674,-0.436023744
E01002018,-0.999187693,-0.045522376,-0.447359895,-0.61670289,-0.549695104,-0.56578938,-0.887296372,-0.208994544,-0.697369378,-0.127067502,-0.211449598,-0.033024706,-0.353409015
E01002098,-0.981946447,0.069361501,-0.399519467,-0.694590887,-0.431666518,-0.66157976,-0.729850626,-0.276077535,-0.481422018,-0.067986521,-0.308008001,-0.124854305,-0.375725658
E01002019,-0.999105847,-0.050088947,-0.716964483,-0.496769304,-0.516946266,-0.689450063,-0.877624206,-0.2183329,-0.65750882,-0.177980816,-0.170764309,-0.008627036,-0.328002559
E01002104,-0.998717688,-0.13442663,-0.159126268,-0.688353763,-0.3229711,-0.426055838,-0.799462675,-0.27135042,-0.542130245,-0.014112969,-0.246631273,0.006667338,-0.457485538
E01002105,-0.987421102,0.152528113,-0.171723562,-0.673392349,-0.161800322,-0.540867896,-0.709025049,-0.300337427,-0.592627012,0.035449745,-0.200492191,-0.160799605,-0.529056979
E01002102,-0.985879146,0.090207647,-0.26855942,-0.674752747,-0.183669227,-0.619130631,-0.814563484,-0.218181271,-0.675541038,-0.038812733,-0.118313116,-0.298329697,-0.464820547
E01002103,-0.999008341,0.063995975,-0.181205406,-0.708209744,-0.151250732,-0.432341954,-0.585684524,-0.17190051,-0.624335238,-0.003362007,-0.16868353,-0.059432892,-0.442212336
E01002100,-0.983920933,-0.008150861,-0.017924077,-0.70717583,-0.206258156,-0.398918602,-0.529544451,-0.098832499,-0.518212184,-0.124430446,-0.137425571,-0.166642925,-0.480712567
E01002101,-0.984723122,-0.011722946,-0.191783621,-0.665692128,-0.205391148,-0.565441615,-0.866914331,-0.271225915,-0.558961032,-0.051805976,-0.185423937,-0.178221846,-0.398551072
E01002066,-0.998750026,-0.011627562,0.104185022,-0.860854728,-0.503156559,-0.291946214,-0.530674346,0.130743361,-0.602012356,-0.210116674,-0.085524677,-0.242813749,-0.395709779
E01002067,-0.985190803,-0.023161622,-0.076884111,-0.737527346,-0.360959387,-0.342230836,-0.763392522,-0.189303057,-0.69383002,0.00489055,-0.088833447,-0.139667365,-0.438257786
E01002064,-0.99901916,0.164994939,-0.315076711,-0.68019163,-0.543995447,-0.60053757,-0.945142148,-0.251472573,-0.523998272,-0.092335328,-0.25546792,-0.118351705,-0.433822349
E01002065,-0.999467943,0.382572561,-0.513581807,-0.649367675,-0.45348325,-0.744960968,-0.804719504,-0.223934252,-0.636170677,-0.01825563,-0.162301443,-0.235095511,-0.456726166
E01002062,-0.999445296,0.300978599,-0.536724317,-0.628191066,-0.475900255,-0.721965457,-0.854553189,-0.135868693,-0.656722798,-0.029013615,-0.143130926,-0.17989648,-0.359593638
E01002063,-0.999361598,0.254533739,-0.480032611,-0.658372036,-0.515432637,-0.657382179,-0.930460951,-0.189862979,-0.621033426,-0.104029565,-0.247733857,-0.182105429,-0.335171302
E01002060,-0.999522979,0.258910478,-0.593921992,-0.580689244,-0.531020472,-0.745823978,-0.88467333,-0.183624573,-0.661650267,-0.095395998,-0.244428163,-0.272582335,-0.27570124
E01002061,-0.999512552,0.339477,-0.606537846,-0.594826711,-0.497278663,-0.778347203,-0.88184407,-0.169893578,-0.65157964,-0.077787815,-0.204724946,-0.180751848,-0.311820221
E01002068,-0.99888437,0.017406126,-0.125459586,-0.77166085,-0.324224368,-0.561190316,-0.69354007,-0.063753004,-0.592207859,-0.029774613,-0.110286083,-0.355529849,-0.483901987
E01002069,-0.987848631,0.066775166,-0.09360701,-0.731618739,-0.203986123,-0.515371731,-0.638437838,-0.319426271,-0.524763625,0.079667542,-0.132208791,-0.341121901,-0.607062974
E01002046,-0.98385215,-0.136056359,-0.091327286,-0.745283433,-0.32072364,-0.374961245,-0.834405014,-0.24844591,-0.590216762,-0.043159522,-0.129301156,-0.09752843,-0.451314631
E01002047,-0.999321749,0.297273725,-0.317381334,-0.601093957,-0.198416749,-0.631481553,-0.640488452,-0.299285237,-0.630824631,0.07676755,-0.105946061,-0.348048692,-0.59042277
E01002044,-0.999180781,0.233278351,-0.280481979,-0.679788158,-0.184471456,-0.656824556,-0.674527677,-0.327434565,-0.570884621,0.017675049,-0.194695129,-0.414855706,-0.585918837
E01002045,-0.998306768,-0.005233479,-0.002855725,-0.805871607,-0.318878559,-0.397001257,-0.620343999,-0.014052123,-0.415426597,-0.126193199,-0.105962122,-0.115112784,-0.412056333
E01002042,-0.99900659,0.050477698,-0.278833077,-0.670839982,-0.245626213,-0.57955052,-0.666397859,-0.266747904,-0.60563922,0.014479956,-0.206090877,-0.064692511,-0.392052165
E01002043,-0.985769457,0.122858286,-0.122526402,-0.686649137,-0.190069513,-0.510307095,-0.825440401,-0.178766472,-0.623396164,0.067819913,-0.127222811,-0.239264704,-0.399629483
E01002040,-0.973844882,-0.256344572,0.053086482,-0.839366056,-0.357524564,-0.384166513,-0.783461357,-0.080027717,-0.630429514,0.040097013,-0.07530872,-0.205427394,-0.41718867
E01002041,-0.99889523,-0.095132023,-3.22E-05,-0.845957451,-0.352592579,-0.251412844,-0.68358078,0.030641737,-0.679334016,-0.162248309,0.061967643,-0.222271628,-0.365250824
E01002048,-0.999283348,0.072438125,-0.202762414,-0.615687936,-0.244913676,-0.527978198,-0.843779926,-0.284065397,-0.651448728,-0.05812415,-0.201671363,-0.224661005,-0.415070181
E01002049,-0.998832538,-0.040536051,-0.037200801,-0.692213382,-0.389049694,-0.3701654,-0.709322092,-0.145850977,-0.57640545,-0.021790981,-0.175195482,-0.0996914,-0.39419195
E01001987,-0.999074341,0.233714651,-0.685108321,-0.524513155,-0.407174551,-0.670406611,-0.875378407,-0.163234837,-0.56785262,-0.104395123,-0.148876988,-0.027904578,-0.331289146
E01001986,-0.999405695,0.27000698,-0.601860321,-0.592213518,-0.526491958,-0.688324474,-0.906984091,-0.10486115,-0.648819778,-0.164952974,-0.212532845,-0.154337424,-0.328270116
E01001985,-0.999286594,0.229033432,-0.694403379,-0.533506452,-0.505500297,-0.743915429,-0.930062538,-0.171833324,-0.614092181,-0.112922533,-0.168429273,-0.080774211,-0.320776399
E01001984,-0.999238676,0.215641146,-0.582943365,-0.56816018,-0.454677828,-0.558994144,-0.817896981,-0.155458103,-0.658565591,-0.15754127,-0.16441048,-0.061538423,-0.373526212
E01001983,-0.998672572,-0.079067923,-0.15947738,-0.71742276,-0.439679043,-0.633896435,-0.861866455,-0.207612295,-0.453345205,-0.0444422,-0.242625278,-0.312968973,-0.378598403
E01001982,-0.998543894,-0.081550497,-0.100386542,-0.802290215,-0.359836065,-0.567127144,-0.813777698,-0.255172735,-0.430000437,0.082053467,-0.254369173,-0.140678937,-0.413814419
E01001981,-0.998914846,-0.041272147,-0.060489172,-0.788059923,-0.25922827,-0.359051115,-0.70316143,-0.26158214,-0.593221887,0.075184772,-0.174362492,-0.147600684,-0.402319324
E01001980,-0.999148979,-0.043015997,-0.078949698,-0.681288078,-0.229014128,-0.512905553,-0.855315393,-0.19454012,-0.612041379,-0.014910701,-0.20381189,-0.120244371,-0.427266288
E01001989,-0.999221012,0.145939326,-0.596283051,-0.559667252,-0.531211913,-0.64664316,-0.851252736,-0.075695342,-0.651672335,-0.174973059,-0.186349436,-0.116485194,-0.371165332
E01001988,-0.999421175,0.30325711,-0.606310642,-0.569029098,-0.470129169,-0.666796682,-0.875610433,-0.202078986,-0.648195004,-0.132380412,-0.196268244,-0.187905231,-0.349565793
E01002026,-0.984598165,-0.071448174,0.020854604,-0.783407369,-0.427159845,-0.220485482,-0.74921327,-0.264206017,-0.646857345,0.08692873,-0.106229218,-0.183486811,-0.499853131
E01002027,-0.980870176,-0.054788082,-0.220729634,-0.631482158,-0.262026496,-0.501535422,-0.775893119,-0.242820294,-0.683781095,-0.025908302,-0.26484144,-0.042684139,-0.39206819
E01002024,-0.998965598,0.072736254,-0.563735292,-0.555823451,-0.492208434,-0.563742657,-0.830996296,-0.228968196,-0.620101388,-0.17876116,-0.036341178,-0.056533263,-0.339127315
E01002025,-0.999247037,0.170581334,-0.716256461,-0.50626774,-0.429006099,-0.655406935,-0.866409115,-0.154240164,-0.638432684,-0.072337155,-0.143230533,-0.062907847,-0.269326981
E01002022,-0.99930638,0.416424378,-0.620546323,-0.560442457,-0.30868864,-0.830741153,-0.626131282,-0.335159631,-0.613974362,0.068173395,0.044701129,-0.589669676,-0.512169292
E01002023,-0.999078802,0.086840045,-0.685934783,-0.517987158,-0.47340023,-0.588365891,-0.883586625,-0.237249523,-0.619762926,-0.121162113,-0.110526413,-0.062055282,-0.320843474
E01002020,-0.999285585,0.101008387,-0.527033974,-0.610636242,-0.522190515,-0.60302827,-0.829819096,-0.190300002,-0.676852648,-0.099245044,-0.194153656,-0.227646404,-0.45936567
E01002021,-0.999155597,0.00499357,-0.682779469,-0.517572685,-0.572119909,-0.714555163,-0.871468212,-0.178536873,-0.660233762,-0.158024619,-0.178582346,-0.024883176,-0.309666059
E01002028,-0.999284611,-0.002925013,-0.225361728,-0.704155127,-0.300967575,-0.530762759,-0.742412791,-0.199307682,-0.710243602,0.010180334,-0.173730415,-0.194966376,-0.477135926
E01002029,-0.998719387,0.160360256,-0.062847622,-0.781278814,-0.437975492,-0.411978146,-0.190749708,0.437850565,-0.621392739,-0.512263391,-0.044867447,-0.387192658,-0.47411967
E01002136,-0.999060578,-0.236712081,-0.422750576,-0.566604997,0.139474499,-0.460096117,-0.67083042,-0.172407385,-0.685297567,-0.213408537,-0.219261422,-0.226896676,-0.358813178
E01002137,-0.998742128,0.361887972,-0.656030045,-0.494474801,0.106528497,0.072699945,-0.075934496,-0.778441219,-0.615376858,0.41143131,0.617450451,-0.105262731,-0.073663978
E01002134,-0.998606684,0.022836351,-0.636483763,-0.468099484,0.12853734,-0.235340789,-0.701722298,-0.184313105,-0.544392114,-0.021922351,-0.047489483,-0.041404698,-0.27111253
E01002135,-0.998523383,-0.165448382,-0.332107998,-0.620452108,0.116952229,-0.441763411,-0.600861927,-0.005800256,-0.560829028,-0.241471374,-0.097660617,-0.174053591,-0.46917261
E01002132,-0.998869066,0.057034909,-0.574846945,-0.53260855,0.04545722,-0.491755803,-0.702332981,-0.159807547,-0.562131069,-0.089128513,-0.104881344,-0.150893073,-0.331046419
E01002133,-0.998911066,-0.134869166,-0.214907623,-0.682683723,0.035517323,-0.239143042,-0.697981497,-0.135651066,-0.68818155,-0.087544413,-0.061503212,-0.077295303,-0.399317193
E01002130,-0.988094935,0.078929834,-0.269462774,-0.641587715,0.298199455,-0.644129049,-0.508381244,-0.197209922,-0.680035013,-0.055948873,-0.180159448,-0.366871361,-0.469077981
E01002131,-0.998874618,-0.183674443,-0.253912412,-0.620660087,0.093276882,-0.502962136,-0.466841816,-0.216168226,-0.639741134,-0.068175459,-0.049449939,-0.102000554,-0.213904383
